j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
59.0;398.5;1.9;233.6;1.0;1.0;1.0;1.0;51269.354;398.5;339.01;305.94;3362.415;50.85;0.0;139.0;215.502;6.852;352.102;45.453;120.0;66.0;107.557;305.94;1208.39;857.07;1296.955;0;0;0;0
60.0;340.3;3.3;233.6;1.0;1.0;1.0;1.0;43278.853;340.3;307.395;305.94;3027.765;50.85;0.0;139.0;157.302;6.852;358.954;45.453;120.0;66.0;75.942;305.94;1208.39;857.07;962.305;0;0;0;0
61.0;314.7;4.5;233.6;1.0;1.0;1.0;1.0;38517.283;314.7;285.559;259.743;2922.53;43.552;-0.0;139.0;139.0;6.852;365.805;33.559;120.0;66.0;66.0;259.743;1208.39;857.07;857.07;0;0;0;0
62.0;338.9;5.0;233.6;1.0;1.0;1.0;1.0;43086.642;338.9;306.634;305.94;3019.715;50.85;0.0;139.0;155.902;6.852;372.657;45.453;120.0;66.0;75.181;305.94;1208.39;857.07;954.255;0;0;0;0
63.0;408.2;4.9;233.6;1.0;1.0;1.0;1.0;52601.104;408.2;344.279;305.94;3418.19;50.85;0.0;144.202;220.0;6.852;379.509;45.453;120.0;68.826;110.0;305.94;1208.39;886.98;1322.82;0;0;0;0
64.0;464.5;4.4;186.9;1.0;1.0;1.0;1.0;43739.817;464.5;283.074;305.941;2873.155;50.85;131.993;139.0;140.143;-2.515;376.994;45.453;105.0;66.0;66.621;305.941;1152.444;857.07;863.641;0;0;0;0
65.0;466.1;4.2;233.6;1.0;1.0;1.0;1.0;61372.165;466.1;375.73;305.94;3711.601;50.85;0.001;202.102;219.999;6.852;383.846;45.453;120.0;100.277;110.0;305.94;1168.882;1219.904;1322.816;0;0;0;0
66.0;462.8;4.5;233.6;1.0;1.0;1.0;1.0;60919.096;462.8;373.938;305.941;3692.626;50.85;0.001;198.813;219.988;6.852;390.698;45.453;120.0;98.491;109.993;305.941;1168.882;1200.994;1322.751;0;0;0;0
67.0;440.8;5.0;233.6;1.0;1.0;1.0;1.0;57898.632;440.8;361.987;305.94;3566.126;50.85;0.001;176.857;219.943;6.852;397.55;45.453;120.0;86.565;109.969;305.94;1168.882;1074.75;1322.494;0;0;0;0
68.0;401.8;5.2;233.6;1.0;1.0;1.0;1.0;51712.161;401.8;340.742;305.649;3381.655;50.804;-0.0;139.0;218.848;6.852;404.402;45.368;120.0;66.0;109.374;305.649;1208.39;857.07;1316.195;0;0;0;0
69.0;393.3;4.8;233.6;1.0;1.0;1.0;1.0;50555.426;393.3;336.185;305.941;3332.515;50.85;-0.0;139.0;210.302;6.852;411.253;45.453;120.0;66.0;104.732;305.941;1208.39;857.07;1267.055;0;0;0;0
70.0;390.1;4.2;186.6;1.0;1.0;1.0;1.0;34568.997;390.1;329.326;305.94;3259.913;50.85;0.0;139.0;197.675;-2.575;408.679;45.453;120.0;66.0;97.873;305.94;1208.39;857.07;1194.453;0;0;0;0
71.0;388.5;3.8;183.4;1.0;1.0;1.0;1.0;33351.934;388.5;328.108;305.941;3247.022;50.85;0.0;139.0;195.433;-3.217;405.462;45.453;120.0;66.0;96.655;305.941;1208.39;857.07;1181.562;0;0;0;0
72.0;363.6;3.4;170.2;1.0;1.0;1.0;1.0;27617.965;363.6;286.538;305.94;2818.688;50.85;28.886;139.0;139.0;-5.864;399.598;45.453;109.085;66.0;66.0;305.94;1104.548;857.07;857.07;0;0;0;0
73.0;332.0;5.0;172.7;1.0;1.0;1.0;1.0;23526.879;332.0;289.635;277.015;2922.53;46.28;-0.0;139.0;139.0;-7.72;391.878;37.635;120.0;66.0;66.0;277.015;1208.39;857.07;857.07;0;0;0;0
74.0;327.8;5.0;170.1;1.0;1.0;1.0;1.0;22029.397;327.8;282.888;247.353;2922.53;41.594;-0.0;139.0;139.0;-8.206;383.673;30.888;120.0;66.0;66.0;247.353;1208.39;857.07;857.07;0;0;0;0
75.0;331.5;5.1;167.8;1.0;1.0;1.0;1.0;21965.756;331.5;287.468;268.052;2922.53;44.864;0.0;139.0;139.0;-8.636;375.037;35.468;120.0;66.0;66.0;268.052;1208.39;857.07;857.07;0;0;0;0
76.0;345.1;4.6;167.8;1.0;1.0;1.0;1.0;24802.101;345.1;301.589;305.94;2926.799;50.85;0.001;139.0;146.613;-8.636;366.402;45.453;120.0;66.0;70.136;305.94;1168.882;857.07;900.848;0;0;0;0
77.0;387.2;4.1;170.1;1.0;1.0;1.0;1.0;30429.718;387.2;282.453;305.94;2796.225;50.85;50.144;139.0;139.0;-8.206;358.196;45.453;105.0;66.0;66.0;305.94;1082.085;857.07;857.07;0;0;0;0
78.0;403.0;4.7;172.7;1.0;1.0;1.0;1.0;32787.929;403.0;292.0;305.94;2896.172;50.85;48.856;139.0;156.575;-7.72;350.477;45.453;105.0;66.0;75.547;305.94;1080.978;857.07;958.124;0;0;0;0
79.0;421.2;4.3;186.8;1.0;1.0;1.0;1.0;38159.56;421.2;344.857;305.941;3424.309;50.85;0.0;145.266;220.0;-5.084;345.392;45.453;120.0;69.404;110.0;305.941;1208.39;893.099;1322.82;0;0;0;0
80.0;434.5;4.1;211.4;1.0;1.0;1.0;1.0;49108.511;434.5;354.579;305.94;3487.709;50.85;0.001;163.257;219.906;-0.486;344.906;45.453;120.0;79.177;109.949;305.94;1168.882;996.548;1322.279;0;0;0;0
81.0;430.1;4.2;211.6;1.0;1.0;1.0;1.0;47805.98;430.1;352.21;305.94;3502.138;50.85;0.0;158.801;220.0;-0.449;344.458;45.453;120.0;76.756;110.0;305.94;1208.39;970.928;1322.82;0;0;0;0
82.0;422.0;4.5;232.1;1.0;1.0;1.0;1.0;53945.623;422.0;349.891;305.941;3477.596;50.85;-0.0;154.533;220.0;3.383;347.841;45.453;120.0;74.438;110.0;305.941;1208.39;946.386;1322.82;0;0;0;0
83.0;366.7;5.0;226.3;1.0;1.0;1.0;1.0;44539.586;366.7;319.263;305.941;3153.387;50.85;-0.0;139.0;179.149;2.299;350.14;45.453;120.0;66.0;87.809;305.941;1208.39;857.07;1087.927;0;0;0;0
84.0;336.5;5.7;232.0;1.0;1.0;1.0;1.0;42210.76;336.5;303.226;304.921;2986.789;50.689;-0.0;139.0;150.175;3.364;353.505;45.155;120.0;66.0;72.071;304.921;1208.39;857.07;921.329;0;0;0;0
85.0;275.0;6.3;232.0;1.0;1.0;1.0;1.0;33427.718;275.0;252.198;0.0;2924.626;0.0;-0.0;139.0;139.364;3.364;356.869;0.0;120.0;66.0;66.198;0.0;1208.39;857.07;859.166;0;0;0;0
86.0;265.4;6.5;232.9;1.0;1.0;1.0;1.0;29443.821;265.4;225.266;0.0;2525.132;-0.0;48.933;0.0;220.0;3.533;360.402;0.0;115.266;-0.0;110.0;0.0;1202.312;0.0;1322.82;5000;0;0;0
87.0;280.5;6.5;232.9;1.0;1.0;1.0;1.0;26288.65;280.5;273.678;303.757;2509.413;50.505;13.528;-0.0;220.0;3.533;363.934;44.817;118.861;0.0;110.0;303.757;1186.593;0.0;1322.82;0;0;12000;0
88.0;353.8;6.0;232.9;1.0;1.0;1.0;1.0;33950.281;353.8;265.388;304.485;2505.246;50.62;86.713;-0.0;220.0;3.533;367.467;45.028;110.36;0.0;110.0;304.485;1182.426;0.0;1322.82;0;0;12000;0
89.0;422.1;5.1;234.5;1.0;1.0;1.0;1.0;40000.673;422.1;256.038;305.795;2554.219;50.827;155.105;0.0;220.0;3.832;371.299;45.411;100.627;0.0;110.0;305.795;1231.399;0.0;1322.82;0;0;12000;0
90.0;447.5;4.4;254.0;1.0;1.0;1.0;1.0;65467.026;447.5;365.967;305.94;3647.758;50.85;0.0;184.127;220.0;7.477;378.776;45.453;120.0;90.513;110.0;305.94;1208.39;1116.548;1322.82;0;0;0;0
91.0;448.6;4.0;267.6;1.0;1.0;1.0;1.0;70681.0;448.6;367.945;305.941;3668.7;50.85;-0.0;187.769;220.0;10.019;388.794;45.453;120.0;92.492;110.0;305.941;1208.39;1137.49;1322.82;0;0;0;0
92.0;437.2;3.6;254.0;1.0;1.0;1.0;1.0;63938.76;437.2;360.371;305.94;3588.533;50.85;0.0;173.827;220.0;7.477;396.271;45.453;120.0;84.918;110.0;305.94;1208.39;1057.323;1322.82;0;0;0;0
93.0;434.8;3.2;232.9;1.0;1.0;1.0;1.0;55979.063;434.8;356.925;305.94;3552.056;50.85;0.0;167.483;220.0;3.533;399.804;45.453;120.0;81.472;110.0;305.94;1208.39;1020.846;1322.82;0;0;0;0
94.0;452.1;2.8;211.5;1.0;1.0;1.0;1.0;51348.956;452.1;364.149;305.94;3589.014;50.85;0.001;180.927;219.855;-0.467;399.336;45.453;120.0;88.775;109.921;305.94;1168.879;1098.15;1321.985;0;0;0;0
95.0;467.1;2.4;244.1;1.0;1.0;1.0;1.0;65444.399;467.1;375.608;305.94;3710.304;50.85;0.001;201.877;219.998;5.626;404.963;45.453;120.0;100.155;109.999;305.94;1168.882;1218.613;1322.809;0;0;0;0
96.0;454.5;2.1;185.3;1.0;1.0;1.0;1.0;42217.872;454.5;282.453;305.941;2856.52;50.85;120.286;139.0;139.0;-5.364;399.598;45.453;105.0;66.0;66.0;305.941;1142.38;857.07;857.07;0;0;0;0
97.0;436.0;1.3;181.8;1.0;1.0;1.0;1.0;39336.902;436.0;282.453;305.941;2831.875;50.85;91.616;139.0;139.0;-15.534;384.064;45.453;105.0;66.0;66.0;305.941;1117.735;857.07;857.07;0;0;0;0
98.0;423.9;0.3;174.4;1.0;1.0;1.0;1.0;35907.904;423.9;282.453;305.94;2820.618;50.85;78.52;139.0;139.0;-16.53;367.534;45.453;105.0;66.0;66.0;305.94;1106.478;857.07;857.07;0;0;0;0
99.0;420.9;0.7;173.4;1.0;1.0;1.0;1.0;35291.498;420.9;282.453;305.94;2817.923;50.85;75.386;139.0;139.0;-16.664;350.87;45.453;105.0;66.0;66.0;305.94;1103.783;857.07;857.07;0;0;0;0
100.0;394.3;1.0;173.7;1.0;1.0;1.0;1.0;32393.125;394.3;282.453;305.94;2795.092;50.85;48.826;139.0;139.0;-16.624;334.246;45.453;105.0;66.0;66.0;305.94;1080.952;857.07;857.07;0;0;0;0
101.0;367.2;1.8;181.8;1.0;1.0;1.0;1.0;30758.698;367.2;309.847;305.941;3053.722;50.85;0.0;139.0;161.816;-15.534;318.711;45.453;120.0;66.0;78.394;305.941;1208.39;857.07;988.262;0;0;0;0
102.0;370.5;1.6;183.8;1.0;1.0;1.0;1.0;31207.398;370.5;282.453;305.941;2840.501;50.85;101.65;139.0;139.0;60;378.711;45.453;105.0;66.0;66.0;305.941;1126.361;857.07;857.07;0;0;0;0
103.0;370.4;4.3;244.0;1.0;1.0;1.0;1.0;50596.95;370.4;316.132;305.94;3120.253;50.85;0.0;139.0;173.387;-7.163;371.548;45.453;120.0;66.0;84.679;305.94;1208.39;857.07;1054.793;0;0;0;0
104.0;367.6;4.7;232.1;1.0;1.0;1.0;1.0;46442.458;367.6;313.742;305.94;3094.945;50.85;0.0;139.0;168.985;-8.765;362.783;45.453;120.0;66.0;82.288;305.94;1208.39;857.07;1029.485;0;0;0;0
105.0;359.7;5.0;248.6;1.0;1.0;1.0;1.0;50504.49;359.7;310.656;305.94;3062.288;50.85;0.0;139.0;163.306;-6.544;356.239;45.453;120.0;66.0;79.203;305.94;1208.39;857.07;996.828;0;0;0;0
106.0;327.3;5.4;327.2;1.0;1.0;1.0;1.0;69409.605;327.3;298.682;305.358;2937.338;50.758;0.0;139.0;141.575;4.033;360.272;45.283;120.0;66.0;67.399;305.358;1208.39;857.07;871.878;0;0;0;0
107.0;297.5;6.5;346.0;1.0;1.0;1.0;1.0;66859.825;297.5;266.158;0.0;3072.395;-0.0;0.0;139.0;165.063;6.563;366.836;0.0;120.0;66.0;80.158;0.0;1208.39;857.07;1006.935;0;0;0;0
108.0;274.5;7.9;353.5;1.0;1.0;1.0;1.0;59273.342;274.5;254.212;0.0;2945.948;0.0;0.0;139.0;143.073;7.573;374.408;0.0;120.0;66.0;68.212;0.0;1208.39;857.07;880.488;5000;0;0;0
109.0;240.5;9.0;353.5;1.0;1.0;1.0;1.0;64208.249;240.5;261.901;300.117;2405.531;49.93;0.0;0.0;198.143;7.573;381.981;43.774;120.0;0.0;98.127;300.117;1208.39;0.0;1197.141;0;0;0;0
110.0;251.6;9.5;364.3;1.0;1.0;1.0;1.0;57419.834;251.6;268.577;299.389;2478.374;49.815;-0.0;0.0;210.811;9.026;391.007;43.568;120.0;0.0;105.009;299.389;1208.39;0.0;1269.984;0;0;12000;0
111.0;275.5;9.4;364.3;1.0;1.0;1.0;1.0;61233.437;275.5;272.372;299.535;2510.661;49.838;14.688;0.0;220.0;9.026;400.033;43.609;118.763;0.0;110.0;299.535;1187.841;0.0;1322.82;0;0;12000;0
112.0;332.3;8.8;364.3;1.0;1.0;1.0;1.0;66350.845;332.3;267.849;300.408;2539.064;49.976;71.35;0.0;220.0;9.026;409.06;43.857;113.992;0.0;110.0;300.408;1216.244;0.0;1322.82;0;0;12000;0
113.0;354.7;7.9;392.4;1.0;1.0;1.0;1.0;95587.273;354.7;317.592;301.718;3148.647;50.183;-0.0;139.0;178.325;12.808;421.867;44.23;120.0;66.0;87.362;301.718;1208.39;857.07;1083.187;0;0;0;0
114.0;351.0;7.5;403.0;1.0;1.0;1.0;1.0;98286.469;351.0;316.474;302.301;3135.046;50.275;-0.0;139.0;175.959;14.234;436.102;44.397;120.0;66.0;86.077;302.301;1208.39;857.07;1069.586;0;0;0;0
115.0;354.5;7.5;392.4;1.0;1.0;1.0;1.0;95580.831;354.5;317.6;302.301;3146.968;50.275;0.0;139.0;178.033;12.808;448.909;44.397;120.0;66.0;87.203;302.301;1208.39;857.07;1081.508;0;0;0;0
116.0;357.9;7.7;392.4;1.0;1.0;1.0;1.0;96321.759;357.9;319.389;302.01;3166.783;50.229;-0.0;139.0;181.479;12.808;461.717;44.314;120.0;66.0;89.075;302.01;1208.39;857.07;1101.323;0;0;0;0
117.0;385.4;7.4;383.1;1.0;1.0;1.0;1.0;99277.472;385.4;333.735;302.446;3317.315;50.298;-0.0;139.0;207.658;11.556;473.273;44.439;120.0;66.0;103.296;302.446;1208.39;857.07;1251.855;0;0;0;0
118.0;392.5;6.9;339.6;1.0;1.0;1.0;1.0;85804.261;392.5;334.559;303.174;3323.817;50.413;0.0;139.0;208.789;5.702;478.975;44.649;120.0;66.0;103.91;303.174;1208.39;857.07;1258.357;0;0;0;0
119.0;385.0;6.6;316.1;1.0;1.0;1.0;1.0;76433.829;385.0;328.856;303.611;3262.111;50.482;-0.0;139.0;198.058;2.54;481.515;44.775;120.0;66.0;98.081;303.611;1208.39;857.07;1196.651;0;0;0;0
120.0;369.2;6.3;247.8;1.0;1.0;1.0;1.0;51560.258;369.2;315.369;304.048;3118.013;50.551;0.0;139.0;172.997;-6.652;474.863;44.902;120.0;66.0;84.468;304.048;1208.39;857.07;1052.553;0;0;0;0
121.0;358.3;4.1;185.1;1.0;1.0;1.0;1.0;30553.061;358.3;311.875;305.941;3075.19;50.85;0.0;139.0;165.55;-2.9;471.963;45.453;120.0;66.0;80.422;305.941;1208.39;857.07;1009.73;0;0;0;0
122.0;352.2;4.3;182.2;1.0;1.0;1.0;1.0;29815.218;352.2;308.245;305.94;2997.259;50.85;0.001;139.0;158.867;-3.482;468.481;45.453;120.0;66.0;76.792;305.94;1168.882;857.072;971.306;0;0;0;0
123.0;349.4;4.7;182.2;1.0;1.0;1.0;1.0;28687.193;349.4;306.725;305.941;3020.673;50.85;0.0;139.0;156.068;-3.482;464.999;45.453;120.0;66.0;75.272;305.941;1208.39;857.07;955.213;0;0;0;0
124.0;350.1;4.3;182.2;1.0;1.0;1.0;1.0;28763.754;350.1;307.105;305.941;3024.698;50.85;0.0;139.0;156.768;-3.482;461.518;45.453;120.0;66.0;75.652;305.941;1208.39;857.07;959.238;0;0;0;0
125.0;351.9;3.7;182.2;1.0;1.0;1.0;1.0;29782.407;351.9;308.082;305.941;2995.534;50.85;0.001;139.002;158.566;-3.482;458.036;45.453;120.0;66.001;76.628;305.941;1168.882;857.081;969.572;0;0;0;0
126.0;349.6;4.1;182.2;1.0;1.0;1.0;1.0;29530.849;349.6;306.833;305.941;2982.309;50.85;0.001;139.0;156.267;-3.482;454.554;45.453;120.0;66.0;75.38;305.941;1168.882;857.07;956.357;0;0;0;0
127.0;357.9;4.2;182.2;1.0;1.0;1.0;1.0;30438.644;357.9;311.342;305.94;3030.034;50.85;0.001;139.0;164.567;-3.482;451.073;45.453;120.0;66.0;79.888;305.94;1168.882;857.072;1004.08;0;0;0;0
128.0;357.9;4.4;182.2;1.0;1.0;1.0;1.0;30438.644;357.9;311.342;305.94;3030.034;50.85;0.001;139.0;164.567;-3.482;447.591;45.453;120.0;66.0;79.888;305.94;1168.882;857.072;1004.08;0;0;0;0
129.0;358.8;4.8;182.2;1.0;1.0;1.0;1.0;30537.079;358.8;311.831;305.941;3035.209;50.85;0.001;139.005;165.462;-3.482;444.109;45.453;120.0;66.003;80.374;305.941;1168.882;857.101;1009.226;0;0;0;0
130.0;353.3;5.6;182.2;1.0;1.0;1.0;1.0;29914.109;353.3;308.662;305.067;3004.377;50.712;0.001;139.0;160.105;-3.482;440.628;45.198;120.0;66.0;77.464;305.067;1168.882;857.072;978.424;0;0;0;0
131.0;343.0;6.8;185.1;1.0;1.0;1.0;1.0;28790.413;343.0;303.027;303.32;2989.596;50.436;0.0;139.0;150.664;-2.9;437.727;44.691;120.0;66.0;72.336;303.32;1208.39;857.07;924.136;0;0;0;0
132.0;310.8;8.1;187.1;1.0;1.0;1.0;1.0;27041.993;310.8;268.459;0.0;3057.244;-0.0;0.001;139.002;169.298;-2.5;435.228;-0.0;120.0;66.001;82.458;0.0;1168.882;857.079;1031.283;0;0;0;0
133.0;288.5;9.2;187.1;1.0;1.0;1.0;1.0;22427.422;288.5;205.681;0.0;2334.638;0.0;83.156;0.0;202.844;-2.5;432.728;0.0;105.0;-0.0;100.681;0.0;1110.463;0.0;1224.175;5000;0;0;0
134.0;270.6;9.7;194.1;1.0;1.0;1.0;1.0;26866.85;270.6;273.341;299.098;2490.168;49.769;0.001;-0.0;219.733;-1.097;431.632;43.486;120.0;0.0;109.855;299.098;1168.881;0.0;1321.288;0;0;0;0
135.0;270.2;9.7;194.1;1.0;1.0;1.0;1.0;25998.743;270.2;273.124;299.098;2527.383;49.769;0.0;-0.0;219.334;-1.097;430.535;43.486;120.0;0.0;109.638;299.098;1208.39;0.0;1318.993;0;0;0;0
136.0;286.0;9.1;196.6;1.0;1.0;1.0;1.0;28900.848;286.0;272.428;299.971;2511.51;49.907;15.498;-0.0;220.0;-0.595;429.94;43.733;118.695;0.0;110.0;299.971;1188.69;0.0;1322.82;0;0;0;0
137.0;286.6;8.2;249.6;1.0;1.0;1.0;1.0;43031.557;286.6;271.873;301.282;2521.393;50.114;26.513;-0.0;220.0;10.027;439.967;44.106;117.768;0.0;110.0;301.282;1198.573;0.0;1322.82;0;0;0;0
138.0;293.4;7.8;249.6;1.0;1.0;1.0;1.0;43700.16;293.4;271.475;301.864;2526.074;50.206;33.221;0.0;220.0;10.027;449.995;44.272;117.203;0.0;110.0;301.864;1203.254;0.0;1322.82;0;0;0;0
139.0;290.6;7.4;249.6;1.0;1.0;1.0;1.0;43459.653;290.6;271.886;302.446;2524.168;50.298;30.329;-0.0;220.0;10.027;460.022;44.439;117.446;0.0;110.0;302.446;1201.348;0.0;1322.82;0;0;0;0
140.0;310.4;6.9;249.6;1.0;1.0;1.0;1.0;45439.197;310.4;270.438;303.174;2534.253;50.413;50.014;-0.0;220.0;10.027;470.049;44.649;115.789;0.0;110.0;303.174;1211.433;0.0;1322.82;0;0;0;0
141.0;361.9;6.5;249.6;1.0;1.0;1.0;1.0;51054.046;361.9;265.331;303.757;2524.005;50.505;101.422;0.0;220.0;10.027;480.077;44.817;110.514;0.0;110.0;303.757;1201.185;0.0;1322.82;0;0;0;0
142.0;353.0;6.3;203.2;1.0;1.0;1.0;1.0;38294.267;353.0;261.306;304.048;2450.176;50.551;83.176;-0.0;220.0;0.727;480.804;44.902;106.405;0.0;110.0;304.048;1127.356;0.0;1322.82;0;0;0;0
143.0;343.0;6.0;187.1;1.0;1.0;1.0;1.0;33124.124;343.0;252.122;304.485;2350.696;50.62;84.435;-0.0;205.446;-2.5;478.304;45.028;105.0;0.0;102.094;304.485;1111.562;0.0;1239.134;0;0;0;0
144.0;329.9;6.0;182.4;1.0;1.0;1.0;1.0;29495.219;329.9;247.828;303.64;2349.957;50.487;77.976;-0.0;197.996;-3.442;474.863;44.784;104.997;0.0;98.047;303.64;1153.66;0.0;1196.297;0;0;0;0
145.0;315.4;6.2;184.8;1.0;1.0;1.0;1.0;29595.633;315.4;242.441;304.193;2234.388;50.574;67.307;0.0;187.779;-9.74;465.123;44.944;105.0;0.0;92.497;304.193;1096.839;0.0;1137.549;0;0;0;0
146.0;313.4;5.6;183.5;1.0;1.0;1.0;1.0;29082.65;313.4;242.302;305.067;2228.827;50.712;65.681;0.0;187.055;-9.952;455.171;45.198;105.0;0.0;92.104;305.067;1095.441;0.0;1133.386;0;0;0;0
147.0;327.3;5.7;182.1;1.0;1.0;1.0;1.0;30307.173;327.3;241.355;304.921;2232.461;50.689;81.038;-0.0;185.391;-10.182;444.989;45.155;105.0;0.0;91.2;304.921;1108.643;0.0;1123.818;0;0;0;0
148.0;333.4;5.3;182.1;1.0;1.0;1.0;1.0;30924.191;333.4;247.075;303.434;2293.278;50.454;76.051;-0.0;196.714;-10.182;434.808;44.724;105.0;0.0;97.351;303.434;1104.355;0.0;1188.924;0;0;0;0
149.0;332.8;5.4;183.5;1.0;1.0;1.0;1.0;31360.706;332.8;216.879;305.358;2015.822;50.758;131.993;0.0;140.097;-9.952;424.855;45.283;105.0;0.0;66.596;305.358;1152.444;0.0;863.378;0;0;0;0
150.0;334.5;5.6;184.8;1.0;1.0;1.0;1.0;21817.458;334.5;218.739;305.067;2035.015;50.712;130.371;-0.0;143.677;-9.74;415.116;45.198;105.0;0.0;68.541;305.067;1151.05;0.0;883.965;0;0;10000;0
151.0;334.0;5.8;229.8;1.0;1.0;1.0;1.0;33042.409;334.0;268.362;304.776;2514.15;50.666;60.963;0.0;220.0;-2.371;412.745;45.113;113.249;0.0;110.0;304.776;1191.33;0.0;1322.82;0;0;10000;0
152.0;334.2;5.7;222.3;1.0;1.0;1.0;1.0;31127.176;334.2;267.768;304.921;2504.146;50.689;59.912;0.0;220.0;-3.599;409.146;45.155;112.613;0.0;110.0;304.921;1181.326;0.0;1322.82;0;0;10000;0
153.0;345.0;5.8;248.6;1.0;1.0;1.0;1.0;39133.923;345.0;268.282;304.776;2531.648;50.666;75.042;-0.0;220.0;0.708;409.853;45.113;113.169;0.0;110.0;304.776;1208.828;0.0;1322.82;0;0;10000;0
154.0;348.2;5.9;240.9;1.0;1.0;1.0;1.0;37483.836;348.2;267.352;304.63;2521.109;50.643;77.004;0.0;220.0;-0.553;409.3;45.071;112.281;0.0;110.0;304.63;1198.289;0.0;1322.82;0;0;10000;0
155.0;346.4;5.8;241.0;1.0;1.0;1.0;1.0;37316.216;346.4;267.614;304.776;2522.01;50.666;75.197;-0.0;220.0;-0.537;408.763;45.113;112.5;0.0;110.0;304.776;1199.19;0.0;1322.82;0;0;10000;0
156.0;346.8;5.8;293.3;1.0;1.0;1.0;1.0;62725.019;346.8;311.324;304.776;3072.956;50.666;0.0;139.0;165.161;8.027;416.79;45.113;120.0;66.0;80.211;304.776;1208.39;857.07;1007.496;0;0;0;0
157.0;357.5;5.7;293.3;1.0;1.0;1.0;1.0;64547.925;357.5;317.166;304.921;3134.349;50.689;0.0;139.0;175.838;8.027;424.817;45.155;120.0;66.0;86.011;304.921;1208.39;857.07;1068.889;0;0;0;0
158.0;368.3;5.3;293.3;1.0;1.0;1.0;1.0;66408.498;368.3;323.153;305.504;3195.92;50.781;-0.0;139.0;186.546;8.027;432.844;45.325;120.0;66.0;91.827;305.504;1208.39;857.07;1130.46;0;0;0;0
159.0;377.2;5.1;293.3;1.0;1.0;1.0;1.0;67932.878;377.2;328.048;305.795;3246.83;50.827;0.0;139.0;195.4;8.027;440.871;45.411;120.0;66.0;96.637;305.795;1208.39;857.07;1181.37;0;0;0;0
160.0;427.7;4.7;293.3;1.0;1.0;1.0;1.0;76510.848;427.7;355.51;305.94;3537.073;50.85;0.0;164.877;220.0;8.027;448.898;45.453;120.0;80.057;110.0;305.94;1208.39;1005.863;1322.82;0;0;0;0
161.0;448.4;4.0;293.3;1.0;1.0;1.0;1.0;80024.123;448.4;366.754;305.941;3656.098;50.85;-0.0;185.577;220.0;8.027;456.925;45.453;120.0;91.301;110.0;305.941;1208.39;1124.888;1322.82;0;0;0;0
162.0;455.5;3.8;293.3;1.0;1.0;1.0;1.0;81229.16;455.5;370.611;305.94;3696.923;50.85;0.0;192.677;220.0;8.027;464.952;45.453;120.0;95.158;110.0;305.94;1208.39;1165.713;1322.82;0;0;0;0
163.0;457.9;3.7;293.3;1.0;1.0;1.0;1.0;81636.496;457.9;371.915;305.94;3710.723;50.85;0.0;195.077;220.0;8.027;472.979;45.453;120.0;96.462;110.0;305.94;1208.39;1179.513;1322.82;0;0;0;0
164.0;395.3;3.4;293.3;1.0;1.0;1.0;1.0;71011.808;395.3;337.91;305.94;3350.773;50.85;0.0;139.0;213.477;8.027;481.006;45.453;120.0;66.0;106.457;305.94;1208.39;857.07;1285.313;0;0;0;0
165.0;445.0;3.2;293.3;1.0;1.0;1.0;1.0;79447.064;445.0;364.907;305.94;3636.548;50.85;0.0;182.177;220.0;8.027;489.033;45.453;120.0;89.454;110.0;305.94;1208.39;1105.338;1322.82;0;0;0;0
166.0;418.6;3.0;211.6;1.0;1.0;1.0;1.0;47209.126;418.6;343.299;305.94;3368.309;50.85;0.001;142.401;219.996;-5.351;483.682;45.453;120.0;67.848;109.998;305.94;1168.882;876.628;1322.8;0;0;0;0
167.0;404.4;2.7;247.6;1.0;1.0;1.0;1.0;56776.412;404.4;338.788;305.94;3360.069;50.85;0.0;139.0;215.094;0.544;484.226;45.453;120.0;66.0;107.335;305.94;1208.39;857.07;1294.609;0;0;0;0
168.0;485.2;2.5;187.1;1.0;1.0;1.0;1.0;46234.045;485.2;319.497;305.94;3212.966;50.85;78.793;139.0;207.194;-9.363;474.863;45.453;105.0;66.0;103.043;305.94;1106.713;857.07;1249.184;0;0;0;0
169.0;424.8;0.7;185.2;1.0;1.0;1.0;1.0;38042.777;424.8;345.801;305.941;3434.301;50.85;0.0;147.004;220.0;-6.946;467.916;45.453;120.0;70.348;110.0;305.941;1208.39;903.091;1322.82;0;0;0;0
170.0;410.6;0.6;184.7;1.0;1.0;1.0;1.0;36299.217;410.6;338.039;305.941;3352.138;50.85;0.0;139.0;213.714;-7.036;460.881;45.453;120.0;66.0;106.586;305.941;1208.39;857.07;1286.678;0;0;0;0
171.0;403.5;0.5;183.5;1.0;1.0;1.0;1.0;35116.276;403.5;334.066;305.941;3310.081;50.85;0.0;139.0;206.4;-7.25;453.631;45.453;120.0;66.0;102.612;305.941;1208.39;857.07;1244.621;0;0;0;0
172.0;481.8;0.4;183.5;1.0;1.0;1.0;1.0;44673.817;481.8;317.114;305.941;3190.413;50.85;81.892;147.986;193.823;-7.25;446.381;45.453;105.0;70.881;95.78;305.941;1109.376;908.737;1172.3;0;0;0;0
