j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
118.0;343.1;3.7;357.5;1.0;1.0;1.0;1.0;82248.646;343.1;305.194;305.941;2964.958;50.85;-0.0;139.0;153.25;0;650;45.453;120.0;66.0;73.741;305.941;1168.88;857.07;939.008;0;0;0;0
119.0;348.1;3.6;314.8;1.0;1.0;1.0;1.0;70123.874;348.1;307.91;305.94;2993.707;50.85;0.0;139.0;158.25;0;650;45.453;120.0;66.0;76.457;305.94;1168.88;857.07;967.757;0;0;0;0
120.0;354.9;3.8;236.6;1.0;1.0;1.0;1.0;47452.695;354.9;270.06;305.941;2538.003;50.85;64.05;-0.0;220.0;-20;630;45.453;114.607;0.0;110.0;305.941;1215.183;0.0;1322.82;0;0;0;0
121.0;377.3;3.8;217.5;1.0;1.0;1.0;1.0;44761.672;377.3;268.174;305.941;2539.669;50.85;86.45;0.0;220.0;-20;610;45.453;112.721;0.0;110.0;305.941;1216.849;0.0;1322.82;0;0;0;0
122.0;389.1;3.8;163.5;1.0;1.0;1.0;1.0;32930.294;389.1;242.124;305.94;2281.244;50.85;131.993;0.0;186.257;-20;590;45.453;105.0;0.0;91.671;305.94;1152.444;0.0;1128.8;0;0;0;0
123.0;377.3;2.6;201.2;1.0;1.0;1.0;1.0;40390.433;377.3;268.174;305.941;2539.669;50.85;86.45;0.0;220.0;-20;570;45.453;112.721;0.0;110.0;305.941;1216.849;0.0;1322.82;0;0;0;0
124.0;362.5;1.9;175.6;1.0;1.0;1.0;1.0;33623.347;362.5;209.844;0.0;2420.682;-0.0;131.993;0.0;210.507;-20;550;0.0;105.0;-0.0;104.844;0.0;1152.444;0.0;1268.238;0;0;0;0
125.0;352.9;2.5;171.0;1.0;1.0;1.0;1.0;26666.493;352.9;204.629;0.0;2365.482;0.0;131.993;0.0;200.907;-20;530;-0.0;105.0;-0.0;99.629;0.0;1152.444;0.0;1213.038;5000;0;0;0
126.0;346.7;1.8;212.3;1.0;1.0;1.0;1.0;40010.195;346.7;270.751;305.94;2536.11;50.85;55.85;0.0;220.0;-20;510;45.453;115.297;0.0;110.0;305.94;1213.29;0.0;1322.82;0;0;0;0
127.0;341.7;0.7;166.4;1.0;1.0;1.0;1.0;28850.197;341.7;216.48;305.94;2009.761;50.85;131.85;0.0;139.0;-20;490;45.453;105.027;0.0;66.0;305.94;1152.691;0.0;857.07;0;0;0;0
128.0;345.0;0.4;204.0;1.0;1.0;1.0;1.0;37581.454;345.0;270.894;305.94;2535.615;50.85;54.15;0.0;220.0;-20;470;45.453;115.441;0.0;110.0;305.94;1212.795;0.0;1322.82;0;0;0;0
129.0;347.2;0.4;168.6;1.0;1.0;1.0;1.0;20594.069;347.2;201.532;0.0;2332.707;0.0;131.993;0.0;195.207;-20;450;-0.0;105.0;-0.0;96.532;0.0;1152.444;0.0;1180.263;0;0;10000;0
130.0;344.9;0.6;204.3;1.0;1.0;1.0;1.0;27349.471;344.9;220.126;0.0;2522.08;0.0;104.9;0.0;220.0;-20;430;-0.0;110.126;-0.0;110.0;0.0;1199.26;0.0;1322.82;0;0;10000;0
131.0;351.8;1.1;179.0;1.0;1.0;1.0;1.0;18185.125;351.8;204.031;0.0;2359.157;-0.0;131.993;0.0;199.807;-20;410;0.0;105.0;-0.0;99.031;0.0;1152.444;0.0;1206.713;5000;0;10000;0
132.0;354.0;1.6;200.5;1.0;1.0;1.0;1.0;27605.248;354.0;270.136;305.941;2537.833;50.85;63.15;-0.0;220.0;-20;390;45.453;114.683;0.0;110.0;305.941;1215.013;0.0;1322.82;0;0;10000;0
133.0;355.8;2.1;209.6;1.0;1.0;1.0;1.0;30258.835;355.8;269.984;305.94;2538.164;50.85;64.95;-0.0;220.0;-20;370;45.453;114.531;0.0;110.0;305.94;1215.344;0.0;1322.82;0;0;10000;0
134.0;349.9;2.2;177.0;1.0;1.0;1.0;1.0;22574.621;349.9;202.999;0.0;2348.232;-0.0;131.993;-0.0;197.907;-20;350;0.0;105.0;0.0;97.999;0.0;1152.444;0.0;1195.788;0;0;10000;0
135.0;335.5;2.0;219.4;1.0;1.0;1.0;1.0;33170.541;335.5;338.695;0.0;3834.333;-0.0;15.5;220.0;220.0;120;470;0.0;118.695;110.0;110.0;0.0;1188.693;1322.82;1322.82;5000;0;0;0
136.0;305.5;1.8;227.0;1.0;1.0;1.0;1.0;39951.868;305.5;274.22;305.941;2510.621;50.85;14.65;-0.0;220.0;-20;450;45.453;118.766;0.0;110.0;305.941;1187.801;0.0;1322.82;0;0;0;0
137.0;284.7;1.9;241.7;1.0;1.0;1.0;1.0;41898.682;284.7;272.113;305.941;2456.337;50.85;0.0;0.0;213.85;-20;430;45.453;120.0;0.0;106.659;305.941;1168.88;0.0;1287.457;0;0;0;0
138.0;263.9;1.7;246.5;1.0;1.0;1.0;1.0;37435.602;263.9;264.037;305.94;2508.004;50.85;113.05;0.0;220.0;120;550;45.453;108.584;0.0;110.0;305.94;1185.184;0.0;1322.82;0;0;0;0
139.0;263.4;1.8;255.5;1.0;1.0;1.0;1.0;39753.141;263.4;264.132;305.941;2508.867;50.85;112.55;0.0;220.0;120;670;45.453;108.679;0.0;110.0;305.941;1186.047;0.0;1322.82;0;0;0;0
140.0;277.7;1.9;257.0;1.0;1.0;1.0;1.0;44924.213;277.7;274.876;305.94;2501.44;50.85;6.85;-0.0;220.0;0;670;45.453;119.423;0.0;110.0;305.94;1178.62;0.0;1322.82;0;0;0;0
141.0;277.7;1.7;262.7;1.0;1.0;1.0;1.0;46491.009;277.7;274.876;305.941;2501.44;50.85;6.85;0.0;220.0;0;670;45.453;119.423;0.0;110.0;305.941;1178.62;0.0;1322.82;0;0;0;0
142.0;285.9;1.5;219.6;1.0;1.0;1.0;1.0;36040.622;285.9;272.764;305.941;2463.238;50.85;0.0;0.0;215.05;-20;650;45.453;120.0;0.0;107.311;305.941;1168.88;0.0;1294.357;0;0;0;0
143.0;286.2;1.0;217.1;1.0;1.0;1.0;1.0;35397.21;286.2;272.927;305.941;2464.962;50.85;0.0;0.0;215.35;-20;630;45.453;120.0;0.0;107.474;305.941;1168.88;0.0;1296.082;0;0;0;0
144.0;306.9;0.9;167.7;1.0;1.0;1.0;1.0;26322.389;306.9;179.641;0.0;2100.982;-0.0;131.993;0.0;154.907;-20;610;0.0;105.0;-0.0;74.641;0.0;1152.444;0.0;948.538;0;0;0;0
145.0;355.3;0.5;187.9;1.0;1.0;1.0;1.0;35095.314;355.3;218.158;0.0;2504.116;0.0;115.3;0.0;220.0;-20;590;-0.0;108.158;-0.0;110.0;0.0;1181.296;0.0;1322.82;0;0;0;0
146.0;348.0;0.3;180.2;1.0;1.0;1.0;1.0;33018.474;348.0;201.967;0.0;2337.307;-0.0;131.993;-0.0;196.007;-20;570;0.0;105.0;-0.0;96.967;0.0;1152.444;0.0;1184.863;0;0;0;0
147.0;339.1;0.0;187.0;1.0;1.0;1.0;1.0;18395.225;339.1;197.132;0.0;2286.132;0.0;131.993;-0.0;187.107;-20;550;0.0;105.0;-0.0;92.132;0.0;1152.444;0.0;1133.688;5000;0;10000;0
148.0;324.3;-0.1;197.9;1.0;1.0;1.0;1.0;23778.399;324.3;272.637;305.941;2526.217;50.85;33.45;-0.0;220.0;-20;530;45.453;117.184;0.0;110.0;305.941;1203.397;0.0;1322.82;0;0;10000;0
149.0;308.3;-0.1;208.1;1.0;1.0;1.0;1.0;25024.505;308.3;273.984;305.941;2513.484;50.85;17.45;0.0;220.0;-20;510;45.453;118.531;0.0;110.0;305.941;1190.664;0.0;1322.82;0;0;10000;0
150.0;306.2;-0.1;166.7;1.0;1.0;1.0;1.0;16072.081;306.2;179.261;0.0;2096.957;-0.0;131.993;0.0;154.207;-20;490;-0.0;105.0;-0.0;74.261;0.0;1152.444;0.0;944.513;0;0;10000;0
151.0;320.1;-0.2;237.2;1.0;1.0;1.0;1.0;26744.402;320.1;223.256;0.0;2539.655;0.0;80.1;0.0;220.0;-20;470;0.0;113.256;-0.0;110.0;0.0;1216.835;0.0;1322.82;5000;0;10000;0
152.0;327.0;-0.6;200.7;1.0;1.0;1.0;1.0;24813.372;327.0;272.409;305.94;2527.842;50.85;36.15;0.0;220.0;-20;450;45.453;116.956;0.0;110.0;305.94;1205.022;0.0;1322.82;0;0;10000;0
153.0;326.0;-0.6;265.7;1.0;1.0;1.0;1.0;54553.642;326.0;361.09;305.94;3556.632;50.85;0.0;175.15;220.0;120;570;45.453;120.0;85.637;110.0;305.94;1168.88;1064.933;1322.82;0;0;0;0
154.0;330.2;-0.1;246.9;1.0;1.0;1.0;1.0;48372.122;330.2;363.372;305.94;3580.782;50.85;0.0;179.35;220.0;120;690;45.453;120.0;87.919;110.0;305.94;1168.88;1089.083;1322.82;0;0;0;0
155.0;330.4;0.7;247.3;1.0;1.0;1.0;1.0;47270.617;330.4;270.439;305.941;2537.062;50.85;59.55;-0.0;220.0;0;690;45.453;114.986;0.0;110.0;305.941;1214.242;0.0;1322.82;0;0;0;0
156.0;325.4;1.5;325.0;1.0;1.0;1.0;1.0;67798.172;325.4;270.86;305.94;2535.735;50.85;54.55;0.0;220.0;0;690;45.453;115.407;0.0;110.0;305.94;1212.915;0.0;1322.82;0;0;0;0
157.0;339.2;1.6;320.3;1.0;1.0;1.0;1.0;55885.388;339.2;269.698;305.941;2538.695;50.85;68.35;-0.0;220.0;0;690;45.453;114.245;0.0;110.0;305.941;1215.875;0.0;1322.82;0;0;12000;0
158.0;343.5;2.5;309.0;1.0;1.0;1.0;1.0;53274.476;343.5;269.336;305.94;2539.197;50.85;72.65;0.0;220.0;0;690;45.453;113.883;0.0;110.0;305.94;1216.377;0.0;1322.82;0;0;12000;0
159.0;338.3;2.9;277.3;1.0;1.0;1.0;1.0;44195.055;338.3;269.774;305.941;2538.566;50.85;67.45;0.0;220.0;0;690;45.453;114.321;0.0;110.0;305.941;1215.746;0.0;1322.82;0;0;12000;0
160.0;340.8;2.4;315.9;1.0;1.0;1.0;1.0;69133.975;340.8;303.945;305.94;2951.733;50.85;-0.0;139.0;150.95;0;690;45.453;120.0;66.0;72.491;305.94;1168.88;857.07;925.783;0;0;0;0
161.0;351.2;1.9;287.6;1.0;1.0;1.0;1.0;62265.265;351.2;309.594;305.94;3011.532;50.85;0.0;139.0;161.35;0;690;45.453;120.0;66.0;78.141;305.94;1168.88;857.07;985.583;0;0;0;0
162.0;363.8;1.4;319.0;1.0;1.0;1.0;1.0;74300.934;363.8;316.438;305.941;3083.983;50.85;-0.0;139.0;173.95;0;690;45.453;120.0;66.0;84.985;305.941;1168.88;857.07;1058.033;0;0;0;0
163.0;373.8;0.9;321.2;1.0;1.0;1.0;1.0;76845.889;373.8;321.871;305.94;3141.482;50.85;0.0;139.0;183.95;0;690;45.453;120.0;66.0;90.417;305.94;1168.88;857.07;1115.532;0;0;0;0
164.0;422.3;1.0;309.8;1.0;1.0;1.0;1.0;81842.856;422.3;348.216;305.941;3420.357;50.85;-0.0;151.45;220.0;0;690;45.453;120.0;72.763;110.0;305.941;1168.88;928.657;1322.82;0;0;0;0
165.0;440.5;1.6;306.7;1.0;1.0;1.0;1.0;83984.831;440.5;358.103;305.941;3525.008;50.85;-0.0;169.65;220.0;0;690;45.453;120.0;82.649;110.0;305.941;1168.88;1033.308;1322.82;0;0;0;0
166.0;446.8;1.9;232.3;1.0;1.0;1.0;1.0;58070.743;446.8;350.661;305.941;3446.233;50.85;-0.0;155.95;220.0;-20;670;45.453;120.0;75.207;110.0;305.941;1168.88;954.533;1322.82;0;0;0;0
167.0;454.8;0.7;272.6;1.0;1.0;1.0;1.0;74039.78;454.8;365.871;305.94;3607.232;50.85;0.0;183.95;220.0;0;670;45.453;120.0;90.417;110.0;305.94;1168.88;1115.533;1322.82;0;0;0;0
168.0;386.9;0.1;199.4;1.0;1.0;1.0;1.0;41020.286;386.9;267.254;305.94;2537.355;50.85;96.05;-0.0;220.0;-20;650;45.453;111.8;0.0;110.0;305.94;1214.535;0.0;1322.82;0;0;0;0
169.0;436.1;-0.3;182.5;1.0;1.0;1.0;1.0;28836.675;436.1;257.945;305.94;2554.865;50.85;145.25;-0.0;220.0;-20;630;45.453;102.492;0.0;110.0;305.94;1232.045;0.0;1322.82;0;0;12000;0
170.0;414.3;-0.3;195.5;1.0;1.0;1.0;1.0;31510.829;414.3;262.07;305.94;2490.032;50.85;123.45;-0.0;220.0;-20;610;45.453;106.616;0.0;110.0;305.94;1167.212;0.0;1322.82;0;0;12000;0
171.0;486.6;-0.4;178.3;1.0;1.0;1.0;1.0;33978.296;486.6;255.958;305.94;2554.182;50.85;155.75;0.0;220.0;-60;550;45.453;100.505;0.0;110.0;305.94;1231.362;0.0;1322.82;0;0;12000;0
172.0;478.2;0.1;179.2;1.0;1.0;1.0;1.0;43938.511;478.2;263.187;0.0;3143.777;-0.0;131.993;148.988;177.22;-20;530;-0.0;105.0;71.425;86.761;0.0;1152.444;914.5;1076.833;0;0;0;0
173.0;422.5;0.8;178.5;1.0;1.0;1.0;1.0;32588.168;422.5;238.418;0.0;2879.537;-0.0;124.5;139.0;139.0;-20;510;-0.0;106.418;66.0;66.0;0.0;1165.397;857.07;857.07;5000;0;0;0
174.0;404.6;1.2;183.8;1.0;1.0;1.0;1.0;39554.161;404.6;250.544;305.94;2370.369;50.85;131.993;0.0;201.757;-20;490;45.453;105.0;0.0;100.09;305.94;1152.444;0.0;1217.925;0;0;0;0
175.0;482.3;1.4;253.0;1.0;1.0;1.0;1.0;52739.833;482.3;256.772;305.941;2554.441;50.85;151.45;0.0;220.0;-60;430;45.453;101.319;0.0;110.0;305.941;1231.621;0.0;1322.82;0;0;12000;0
176.0;473.1;1.6;240.4;1.0;1.0;1.0;1.0;48713.438;473.1;258.513;305.941;2555.091;50.85;142.25;-0.0;220.0;-60;370;45.453;103.059;0.0;110.0;305.941;1232.271;0.0;1322.82;0;0;12000;0
177.0;473.4;1.7;266.2;1.0;1.0;1.0;1.0;55407.436;473.4;258.456;305.94;2555.068;50.85;142.55;0.0;220.0;-60;310;45.453;103.003;0.0;110.0;305.94;1232.248;0.0;1322.82;0;0;12000;0
178.0;468.2;2.0;255.7;1.0;1.0;1.0;1.0;67231.774;468.2;377.008;305.94;3857.932;50.85;97.35;220.0;220.0;120;430;45.453;111.554;110.0;110.0;305.94;1212.292;1322.82;1322.82;0;0;0;0
179.0;469.7;2.8;235.1;1.0;1.0;1.0;1.0;62215.281;469.7;363.1;305.94;3577.907;50.85;0.0;178.85;220.0;-20;410;45.453;120.0;87.647;110.0;305.94;1168.88;1086.208;1322.82;0;0;0;0
180.0;466.9;3.0;268.8;1.0;1.0;1.0;1.0;72021.031;466.9;377.254;305.941;3860.175;50.85;96.05;220.0;220.0;120;530;45.453;111.8;110.0;110.0;305.941;1214.535;1322.82;1322.82;0;0;0;0
181.0;460.3;3.3;255.0;1.0;1.0;1.0;1.0;66081.3;460.3;377.922;305.941;3862.385;50.85;89.45;220.0;220.0;120;650;45.453;112.468;110.0;110.0;305.941;1216.745;1322.82;1322.82;0;0;0;0
182.0;467.0;3.3;266.1;1.0;1.0;1.0;1.0;73551.989;467.0;372.498;305.941;3677.382;50.85;0.0;196.15;220.0;0;650;45.453;120.0;97.044;110.0;305.941;1168.88;1185.682;1322.82;0;0;0;0
183.0;462.3;3.1;272.6;1.0;1.0;1.0;1.0;75228.373;462.3;369.945;305.941;3650.357;50.85;0.0;191.45;220.0;0;650;45.453;120.0;94.491;110.0;305.941;1168.88;1158.657;1322.82;0;0;0;0
184.0;467.9;2.9;213.2;1.0;1.0;1.0;1.0;54036.204;467.9;362.122;305.94;3567.557;50.85;0.0;177.05;220.0;-20;630;45.453;120.0;86.669;110.0;305.94;1168.88;1075.857;1322.82;0;0;0;0
185.0;460.9;2.7;244.2;1.0;1.0;1.0;1.0;62066.012;460.9;377.871;305.94;3862.356;50.85;90.05;220.0;220.0;120;750;45.453;112.418;110.0;110.0;305.94;1216.716;1322.82;1322.82;0;0;0;0
186.0;463.9;2.5;252.8;1.0;1.0;1.0;1.0;68139.827;463.9;370.814;305.94;3659.557;50.85;0.0;193.05;220.0;0;750;45.453;120.0;95.36;110.0;305.94;1168.88;1167.857;1322.82;0;0;0;0
187.0;470.0;2.1;276.0;1.0;1.0;1.0;1.0;77720.694;470.0;374.127;305.941;3694.633;50.85;-0.0;199.15;220.0;0;750;45.453;120.0;98.674;110.0;305.941;1168.88;1202.932;1322.82;0;0;0;0
188.0;470.2;1.9;278.9;1.0;1.0;1.0;1.0;78838.044;470.2;374.236;305.94;3695.782;50.85;0.0;199.35;220.0;0;750;45.453;120.0;98.783;110.0;305.94;1168.88;1204.082;1322.82;0;0;0;0
189.0;417.6;1.8;255.7;1.0;1.0;1.0;1.0;62302.654;417.6;345.663;305.94;3393.332;50.85;0.0;146.75;220.0;0;750;45.453;120.0;70.21;110.0;305.94;1168.88;901.633;1322.82;0;0;0;0
190.0;459.3;1.8;200.9;1.0;1.0;1.0;1.0;47743.481;459.3;253.556;305.94;2553.593;50.85;168.45;0.0;220.0;-20;730;45.453;98.102;0.0;110.0;305.94;1230.773;0.0;1322.82;0;0;0;0
191.0;460.3;1.8;276.5;1.0;1.0;1.0;1.0;67504.988;460.3;255.258;305.94;2553.983;50.85;159.45;0.0;220.0;-30;700;45.453;99.805;0.0;110.0;305.94;1231.163;0.0;1322.82;0;0;0;0
192.0;462.4;1.8;176.6;1.0;1.0;1.0;1.0;42209.659;462.4;254.861;305.94;2553.88;50.85;161.55;0.0;220.0;-30;670;45.453;99.408;0.0;110.0;305.94;1231.06;0.0;1322.82;0;0;0;0
193.0;459.4;1.8;188.8;1.0;1.0;1.0;1.0;44684.961;459.4;253.537;305.941;2553.589;50.85;168.55;0.0;220.0;-20;650;45.453;98.083;0.0;110.0;305.941;1230.769;0.0;1322.82;0;0;0;0
194.0;450.4;1.7;201.5;1.0;1.0;1.0;1.0;47069.907;450.4;255.239;305.941;2553.978;50.85;159.55;0.0;220.0;-20;630;45.453;99.786;0.0;110.0;305.941;1231.158;0.0;1322.82;0;0;0;0
195.0;450.6;1.6;181.0;1.0;1.0;1.0;1.0;41856.86;450.6;255.202;305.941;2553.968;50.85;159.75;-0.0;220.0;-20;610;45.453;99.748;0.0;110.0;305.941;1231.148;0.0;1322.82;0;0;0;0
196.0;445.1;1.5;170.3;1.0;1.0;1.0;1.0;38582.151;445.1;256.242;305.941;2554.269;50.85;154.25;0.0;220.0;-20;590;45.453;100.789;0.0;110.0;305.941;1231.449;0.0;1322.82;0;0;0;0
197.0;423.0;1.5;195.1;1.0;1.0;1.0;1.0;42844.794;423.0;260.423;305.94;2555.949;50.85;132.15;-0.0;220.0;-20;570;45.453;104.97;0.0;110.0;305.94;1233.129;0.0;1322.82;0;0;0;0
198.0;417.9;1.6;198.9;1.0;1.0;1.0;1.0;32863.827;417.9;261.388;305.941;2483.809;50.85;127.05;-0.0;220.0;-20;550;45.453;105.935;0.0;110.0;305.941;1160.989;0.0;1322.82;0;0;12000;0
199.0;404.8;1.6;205.1;1.0;1.0;1.0;1.0;32818.878;404.8;263.867;305.941;2506.449;50.85;113.95;0.0;220.0;-20;530;45.453;108.414;0.0;110.0;305.941;1183.629;0.0;1322.82;0;0;12000;0
200.0;406.1;1.6;191.4;1.0;1.0;1.0;1.0;29372.541;406.1;263.621;305.94;2504.203;50.85;115.25;-0.0;220.0;-20;510;45.453;108.168;0.0;110.0;305.94;1181.383;0.0;1322.82;0;0;12000;0
201.0;406.5;1.9;256.6;1.0;1.0;1.0;1.0;61104.252;406.5;382.452;305.94;3850.371;50.85;35.65;220.0;220.0;120;630;45.453;116.998;110.0;110.0;305.94;1204.731;1322.82;1322.82;0;0;0;0
202.0;412.3;2.3;238.7;1.0;1.0;1.0;1.0;54590.656;412.3;262.448;305.941;2493.489;50.85;121.45;0.0;220.0;-20;610;45.453;106.995;0.0;110.0;305.941;1170.669;0.0;1322.82;0;0;0;0
203.0;412.1;2.3;273.7;1.0;1.0;1.0;1.0;51911.949;412.1;264.378;305.94;2511.113;50.85;111.25;-0.0;220.0;-30;580;45.453;108.924;0.0;110.0;305.94;1188.293;0.0;1322.82;0;0;12000;0
204.0;429.6;2.3;276.5;1.0;1.0;1.0;1.0;54640.764;429.6;261.067;305.941;2480.87;50.85;128.75;0.0;220.0;-30;550;45.453;105.614;0.0;110.0;305.941;1158.05;0.0;1322.82;0;0;12000;0
205.0;431.4;2.4;243.8;1.0;1.0;1.0;1.0;44247.009;431.4;258.834;305.94;2555.225;50.85;140.55;0.0;220.0;-20;530;45.453;103.381;0.0;110.0;305.94;1232.405;0.0;1322.82;0;0;12000;0
206.0;436.2;2.4;278.9;1.0;1.0;1.0;1.0;72574.28;436.2;379.951;305.941;3861.053;50.85;65.35;220.0;220.0;120;650;45.453;114.498;110.0;110.0;305.941;1215.413;1322.82;1322.82;0;0;0;0
207.0;405.8;2.1;236.0;1.0;1.0;1.0;1.0;53093.651;405.8;263.678;305.941;2504.721;50.85;114.95;0.0;220.0;-20;630;45.453;108.224;0.0;110.0;305.941;1181.901;0.0;1322.82;0;0;0;0
208.0;460.1;1.4;280.3;1.0;1.0;1.0;1.0;56459.365;460.1;255.296;305.941;2553.993;50.85;159.25;0.0;220.0;-30;600;45.453;99.843;0.0;110.0;305.941;1231.173;0.0;1322.82;0;0;12000;0
209.0;406.4;1.2;258.3;1.0;1.0;1.0;1.0;47173.332;406.4;265.456;305.941;2520.957;50.85;105.55;0.0;220.0;-30;570;45.453;110.003;0.0;110.0;305.941;1198.137;0.0;1322.82;0;0;12000;0
210.0;389.0;1.2;248.0;1.0;1.0;1.0;1.0;42427.538;389.0;268.031;305.941;2539.618;50.85;88.15;-0.0;220.0;-30;540;45.453;112.578;0.0;110.0;305.941;1216.798;0.0;1322.82;0;0;12000;0
211.0;392.6;1.2;261.5;1.0;1.0;1.0;1.0;61686.754;392.6;383.622;305.941;3840.302;50.85;21.75;220.0;220.0;120;660;45.453;118.169;110.0;110.0;305.941;1194.662;1322.82;1322.82;0;0;0;0
212.0;413.0;1.0;278.2;1.0;1.0;1.0;1.0;69337.078;413.0;343.164;305.941;3366.882;50.85;-0.0;142.15;220.0;0;660;45.453;120.0;67.711;110.0;305.941;1168.88;875.182;1322.82;0;0;0;0
213.0;419.6;0.5;254.3;1.0;1.0;1.0;1.0;62115.802;419.6;346.75;305.941;3404.833;50.85;-0.0;148.75;220.0;0;660;45.453;120.0;71.296;110.0;305.941;1168.88;913.133;1322.82;0;0;0;0
214.0;438.9;0.2;182.4;1.0;1.0;1.0;1.0;41082.386;438.9;257.415;305.94;2554.666;50.85;148.05;-0.0;220.0;-20;640;45.453;101.962;0.0;110.0;305.94;1231.846;0.0;1322.82;0;0;0;0
215.0;469.8;0.2;177.6;1.0;1.0;1.0;1.0;31184.203;469.8;253.461;305.941;2553.575;50.85;168.95;0.0;220.0;-30;610;45.453;98.008;0.0;110.0;305.941;1230.755;0.0;1322.82;0;0;12000;0
216.0;465.4;0.0;161.2;1.0;1.0;1.0;1.0;26598.679;465.4;250.325;305.94;2522.388;50.85;169.968;-0.0;214.582;-30;580;45.453;97.815;0.0;107.057;305.94;1230.72;0.0;1291.668;0;0;12000;0
217.0;461.9;0.1;175.2;1.0;1.0;1.0;1.0;29803.931;461.9;254.956;305.94;2553.904;50.85;161.05;0.0;220.0;-30;550;45.453;99.502;0.0;110.0;305.94;1231.084;0.0;1322.82;0;0;12000;0
218.0;466.9;0.3;136.6;1.0;1.0;1.0;1.0;30863.485;466.9;230.017;0.0;2944.897;0.0;168.9;139.0;139.0;-20;530;-0.0;98.017;66.0;66.0;0.0;1230.757;857.07;857.07;0;0;0;0
219.0;438.2;0.3;120.8;1.0;1.0;1.0;1.0;19119.301;438.2;235.447;0.0;2946.573;-0.0;140.2;139.0;139.0;-20;510;0.0;103.447;66.0;66.0;0.0;1232.433;857.07;857.07;5000;0;0;0
220.0;447.7;0.2;129.3;1.0;1.0;1.0;1.0;28692.395;447.7;246.143;305.94;2478.113;50.85;169.968;0.0;206.882;-20;490;45.453;97.815;0.0;102.874;305.94;1230.72;0.0;1247.393;0;0;0;0
221.0;417.5;-0.1;139.5;1.0;1.0;1.0;1.0;28600.481;417.5;229.738;305.94;2304.463;50.85;169.968;-0.0;176.682;-20;470;45.453;97.815;0.0;86.469;305.94;1230.72;0.0;1073.743;0;0;0;0
222.0;421.5;-0.1;141.4;1.0;1.0;1.0;1.0;29385.822;421.5;231.911;305.94;2327.463;50.85;169.968;-0.0;180.682;-20;450;45.453;97.815;0.0;88.642;305.94;1230.72;0.0;1096.743;0;0;0;0
223.0;422.4;-0.3;162.9;1.0;1.0;1.0;1.0;34460.899;422.4;232.399;305.94;2332.638;50.85;169.968;-0.0;181.582;-20;430;45.453;97.815;0.0;89.131;305.94;1230.72;0.0;1101.918;0;0;0;0
224.0;418.5;-0.5;134.2;1.0;1.0;1.0;1.0;27466.17;418.5;230.281;305.941;2310.213;50.85;169.968;0.0;177.682;-20;410;45.453;97.815;0.0;87.013;305.941;1230.72;0.0;1079.493;0;0;0;0
225.0;420.1;-0.5;152.5;1.0;1.0;1.0;1.0;19829.494;420.1;231.15;305.94;2319.413;50.85;169.968;0.0;179.282;-20;390;45.453;97.815;0.0;87.882;305.94;1230.72;0.0;1088.693;0;0;12000;0
226.0;424.0;0.0;175.4;1.0;1.0;1.0;1.0;25813.168;424.0;260.234;305.94;2555.857;50.85;133.15;-0.0;220.0;-20;370;45.453;104.781;0.0;110.0;305.94;1233.037;0.0;1322.82;0;0;12000;0
227.0;430.1;0.4;168.9;1.0;1.0;1.0;1.0;24730.678;430.1;259.08;305.94;2555.33;50.85;139.25;0.0;220.0;-20;350;45.453;103.627;0.0;110.0;305.94;1232.51;0.0;1322.82;0;0;12000;0
228.0;428.6;1.0;217.0;1.0;1.0;1.0;1.0;48239.747;428.6;380.591;305.94;3859.44;50.85;57.75;220.0;220.0;120;470;45.453;115.137;110.0;110.0;305.94;1213.8;1322.82;1322.82;0;0;0;0
229.0;423.8;1.9;191.3;1.0;1.0;1.0;1.0;41931.754;423.8;260.272;305.94;2555.875;50.85;132.95;-0.0;220.0;-20;450;45.453;104.819;0.0;110.0;305.94;1233.055;0.0;1322.82;0;0;0;0
230.0;410.5;2.5;192.3;1.0;1.0;1.0;1.0;42179.857;410.5;262.788;305.94;2496.6;50.85;119.65;0.0;220.0;-20;430;45.453;107.335;0.0;110.0;305.94;1173.78;0.0;1322.82;0;0;0;0
231.0;402.4;2.9;167.7;1.0;1.0;1.0;1.0;35297.116;402.4;249.349;305.94;2357.719;50.85;131.993;0.0;199.557;-20;410;45.453;105.0;0.0;98.895;305.94;1152.444;0.0;1205.275;0;0;0;0
232.0;395.9;2.8;184.8;1.0;1.0;1.0;1.0;26840.874;395.9;245.818;305.941;2320.344;50.85;131.993;0.0;193.057;-20;390;45.453;105.0;0.0;95.365;305.941;1152.444;0.0;1167.9;0;0;12000;0
233.0;372.9;2.7;213.0;1.0;1.0;1.0;1.0;31061.273;372.9;268.545;305.941;2539.694;50.85;82.05;0.0;220.0;-20;370;45.453;113.091;0.0;110.0;305.941;1216.874;0.0;1322.82;0;0;12000;0
234.0;350.7;2.5;217.3;1.0;1.0;1.0;1.0;29789.498;350.7;270.414;305.941;2537.132;50.85;59.85;0.0;220.0;-20;350;45.453;114.961;0.0;110.0;305.941;1214.312;0.0;1322.82;0;0;12000;0
